Yıl,imonth,iday,country,country_txt,region,region_txt,provstate,city,latitude,longitude,location,summary,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,target1,natlty1,natlty1_txt,gname,gsubname,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weapdetail,nkill,nwound,propcomment,addnotes,scite1,scite2,scite3,CITY_LATITUDE,CITY_LONGITUDE,COUNTRY_LATITUDE,COUNTRY_LONGITUDE
2016,11,4,209,Turkey,10,Middle East & North Africa,Diyarbakir,Diyarbakir,37.924973,40.210983,"Olay, Bağlar mahallesinde meydana geldi.","11/04/2016: Bir intihar bombacısı, Diyarbakır'ın Bağlar mahallesinde bulunan bir Türk Ulusal Polis Teşkilatı (EGM) istasyonunun yakınında patlayıcı yüklü bir aracı patlattı. Bombardımana ek olarak, patlamada en az 13 kişi öldü ve yaklaşık 100 kişi yaralandı. Irak İslam Devleti ve Levant (ISIL), Kürdistan İşçi Partisi (PKK) ve Kürdistan Özgürlük Şahinleri (TAK) hepsi de saldırının sorumluluğunu üstlendi.",,,0,1,1,3,Bombalama / Patlama,3,Polis,22,"Polis binası (karargah, istasyon, okul)",karakol,209,Türkiye,Irak İslam Devleti ve Levant (ISIL),,Patlayıcılar / Bombalar / Dinamit,15,araç,Saldırıda tonlarca patlayıcı madde içeren patlayıcı yüklü bir araç kullanıldı.,14,100,"Bu saldırıda bir polis karakolu, binalar, araçlar ve evler hasar gördü.","Kaza rakamları kaynaklar arasında çatışıyor. GTD protokolünü takiben, en son güvenilir tahminler burada rapor edilir.","""""İstanbul - Sekiz kişi öldü, PKK tarafından yaralanan 100'ü aşkın yaralı Türkiye'nin güneydoğusundaki bombalama: PM,"""" AFP (Kuzey Avrupa Servisi), 4 Kasım 2016.","""""Dört aylık bir bebek, PKK terörünün en genç kurbanı hastanede öldü"""", Anadolu Ajansi, 1 Aralık 2016.","""""Kürt militanlar Türk güneydoğuda araba bombası iddia ediyorlar - internet sitesi,"""" Reuters India, 6 Kasım 2016.",379143323,4016550175,3898843426,3629778344
2016,10,19,209,Turkey,10,Middle East & North Africa,Diyarbakir,Lice district,38.457415,40.652011,,"10/19/2016: Saldırganlar, Diyarbakır'ın Lice ilçesinde köy korucularını taşıyan bir otobüse roket fırlattı. Saldırıda en az iki gardiyan öldürüldü ve iki gardiyan yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3844084375,4065993988,3898843426,3629778344
2016,10,19,209,Turkey,10,Middle East & North Africa,Osmaniye,Osmaniye,37.070654,36.282064,Olay Gebeli mahallesinde meydana geldi.,"10/19/2016: Saldırganlar, Osmaniye'de Gebeli mahallesini hedef alan havan topları attılar. Bu, bu tarihte Osmaniye'deki iki saldırıdan biriydi. Her iki olayda en az üç kişi yaralandı. Olaylar için hiçbir grup sorumluluk kabul etmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3707327833,3625680767,3898843426,3629778344
2016,11,5,209,Turkey,10,Middle East & North Africa,Sirnak,Unknown,37.418748,42.491834,,"11/05/2016: Saldırganlar, Şırnak'ta bir patlayıcı cihazı patlattı. Patlamada üç çocuk öldürüldü ve üç çocuk yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,2250221095,2532001621,3898843426,3629778344
2016,10,3,209,Turkey,10,Middle East & North Africa,Hakkari,Geckan,37.425772,44.447462,Olay Semdinli ilçesinde meydana geldi.,10/03/2016: Hakkari'de Geckan'da bir askeri aracı hedef alan patlayıcı bir cihaz patlatıldı. Patlamada en az iki asker öldürüldü ve bir asker yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,37425772,44447462,3898843426,3629778344
2016,10,4,209,Turkey,10,Middle East & North Africa,Diyarbakir,Abali,38.516459,40.545739,Olay Abali yakınlarında meydana geldi,"10/04/2016: Abanoz, Diyarbakır, Türkiye yakınlarında roket fırlatıcıları ve ateşli silahlarla donanmış bir askeri üsse saldırdı. Saldırıda en az iki asker öldürüldü ve üç asker yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,384011495,41877094,3898843426,3629778344
2016,11,7,209,Turkey,10,Middle East & North Africa,Sirnak,Unknown,37.418748,42.491834,,"11/07/2016: Saldırganlar, Şırnak'taki askerlere ateş açtı. Saldırıda bir asker öldü. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,2250221095,2532001621,3898843426,3629778344
2016,11,6,209,Turkey,10,Middle East & North Africa,Hakkari,Cukurca district,37.246817,43.611526,,"11/06/2016: Saldırganlar, Hakkari'de Çukurca'da askerlerini bombaladılar. Saldırıda beş asker yaralandı. Bu, aynı tarihte bölgedeki askeri personele yapılan iki saldırıdan biriydi. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3728377494,4365689835,3898843426,3629778344
2016,11,6,209,Turkey,10,Middle East & North Africa,Hakkari,Cukurca district,37.246817,43.611526,,"11/06/2016: Saldırganlar, Hakkari'de Çukurca'da askerlere yönelik bir patlayıcı aygıtı patlattı. Saldırıda bir asker yaralandı. Bu, aynı tarihte bölgedeki askeri personele yapılan iki saldırıdan biriydi. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3728377494,4365689835,3898843426,3629778344
2016,10,21,209,Turkey,10,Middle East & North Africa,Van,Ipekyolu district,38.696321,43.366072,,10/21/2016: Saldırganlar Van ilinin İpekyolu ilçesinde ilkokulda Molotof kokteyli attılar. Rapor edilen zayiat yok. Olayla ilgili grup sorumluluğu üstlenmedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,3856281013,433724335,3898843426,3629778344
2016,11,19,209,Turkey,10,Middle East & North Africa,Diyarbakir,Diyarbakir,37.924973,40.210983,,11/19/2016: Saldırganlar Diyarbakır'da bir kafede bir konserde iki el bombası attılar. Patlamada altı kişi yaralandı. Olay için hiçbir grup sorumluluk kabul etmedi.,,,0,1,0,3,Bombalama / Patlama,1,iş,2,Restoran / Bar / Caf,Kafe,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,7,El bombası,Saldırıda iki el bombası kullanıldı.,0,6,Bu saldırıda bir kafe hasar gördü.,,"""""Bombalar güneydoğu Türkiye'deki pop performansını kesintiye uğratıyor"""", Omaha World-Herald, 20 Kasım 2016.","""""Türk pop konseri ev yapımı el bombaları patladıktan sonra saldırıya uğradı,"""" TheTurkeyNews.Net, 20 Kasım 2016.","""""Kuveyt Haber Ajansı (KUNA)"""", 20 Kasım 2016 """"Bomba patlamalar 6 kişi SE Türkiye,"""" yaralandı.",379143323,4016550175,3898843426,3629778344
2016,10,6,209,Turkey,10,Middle East & North Africa,Van,Yalinca,37.8651,43.5291,Olay Yalınca yakınlarında meydana geldi.,"10/06/2016: Saldırganlar, Yalınca, Van, Türkiye yakınlarındaki askeri personeli hedef alan bir patlayıcıyı patlattı. Patlamada bir asker öldü ve iki asker yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,378651,435291,3898843426,3629778344
2016,10,20,209,Turkey,10,Middle East & North Africa,Hakkari,Guvendagi,37.293709,43.671189,Olay Çukurca ilçesinde meydana geldi.,10/20/2016: Saldırganlar Hakkari'de Guvendagi'de askeri personele saldırdı. Saldırıda iki asker öldü ve beş asker yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,37293709,43671189,3898843426,3629778344
2016,10,20,209,Turkey,10,Middle East & North Africa,Mardin,Savur district,37.533928,40.887089,,"10/20/2016: Güvenlik güçleri, Mardin'in Savur semtinde patlayıcı yüklü bir araç keşfetti ve etkisiz hale getirdi. Olay için hiçbir grup sorumluluk kabul etmedi.",,,0,0,0,3,Bombalama / Patlama,20,Bilinmeyen,,,Bilinmeyen,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,15,araç,Saldırıda üç ton patlayıcı madde içeren patlayıcı yüklü bir araç kullanıldı.,0,0,,,"""""Türkiye'nin güneydoğusundaki operasyonlarda 33 PKK militanı öldü"""", Hürriyet Daily News Online, 21 Ekim 2016.",,,37533928,40887089,3898843426,3629778344
2016,10,6,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,40.989414,28.83689,Olay Yenibosna mahallesinde meydana geldi.,"10/06/2016: İstanbul'da Yenibosna'da bir polis karakolunun yakınlarında patlayıcı yüklü bir motosiklet patladı. Patlamada en az 10 kişi yaralandı. Kürdistan Özgürlük Şahinleri (TAK) olayla ilgili sorumluluk üstlendi. Ayrıca, Kürdistan İşçi Partisi'nin (PKK) katılımından şüphelenilen kaynaklar.",,,0,1,0,3,Bombalama / Patlama,14,Özel Vatandaşlar,67,Adsız Sivil / Belirtilmemiş,Siviller,209,Türkiye,Kürdistan Özgürlük Şahinler (TAK),,Patlayıcılar / Bombalar / Dinamit,29,Yapışkan bomba,Saldırıda bir motora bağlı bir patlayıcı aygıt kullanıldı.,0,10,Bu saldırıda arabalar ve binalar hasar gördü.,,"""""Türkiye: İstanbul'daki polis karakolunun yakınında patlama 10 kişi yaralıyor,"""" Müslüman Haber, 7 Ekim 2016.","""""Kürt militan grubu, İstanbul'da motosiklet bombalı saldırı iddia ediyor - internet sitesi,"""" Reuters UK, 7 Ekim 2016.","""""İstanbul'da polis karakolunun yakınındaki patlamada on kişi yaralandı"""", 6 Ekim 2016.",4101709296,2896335096,3898843426,3629778344
2016,10,19,209,Turkey,10,Middle East & North Africa,Osmaniye,Osmaniye,37.071777,36.271529,Olay Selimiye Mahallesi'nde meydana geldi.,"10/19/2016: Saldırganlar, Osmaniye'de Selimiye Mahallesi'ni hedef alan havan topları attılar. Bu, bu tarihte Osmaniye'deki iki saldırıdan biriydi. Her iki olayda en az üç kişi yaralandı. Olaylar için hiçbir grup sorumluluk kabul etmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3707327833,3625680767,3898843426,3629778344
2016,9,21,209,Turkey,10,Middle East & North Africa,Ankara,Ankara,39.894063,32.878435,,"09/21/2016: Saldırgan, bir polis memurunu bıçaklamaya ve Ankara Büyükelçiliğine İsrail Büyükelçiliğine girmeye çalıştı. Polis ateş açıldığında saldırgan yaralandı. Başka hiçbir kayıp bildirilmedi. Osman Nuri Çalışkan saldırıyı gerçekleştirdiğini itiraf etti ve """"Ortadoğu'daki kan dökülmesini durdurmak"""" istediğini belirtti.",4,İsteyerek Olmaması,0,0,0,2,Silahlı saldırı,7,Hükümet (Diplomatik),46,Elçilik / Konsolosluk,elçilik,97,İsrail,Bilinmeyen,,meydan kavgası,23,Bıçak veya diğer keskin nesne,Saldırıda 30 santimetre bıçak kullanıldı.,0,1,,Bu olayın terörizmle ilgili kriterleri karşıladığından şüphe yoktur. Kaynaklar saldırganın akıl hastalığından muzdarip olabileceğinden şüpheleniyor.,"""""Türkiye: Ankara'daki İsrail büyükelçiliğini fırlatmaya teklif etti,"""" 21 Eylül 2016'da El Cezire.","""""Saldırgan İsrail'in Türkiye Büyükelçiliği'nde vurdu,"""" BBC, 21 Eylül 2016.","""""Bıçaklı Türk adam, Ankara'daki İsrail Büyükelçiliği dışında vurdu"""", 22 Eylül 2016, Kudüs Post.",3992424332,3285706324,3898843426,3629778344
2016,9,21,209,Turkey,10,Middle East & North Africa,Hakkari,Doganli,37.480597,44.300722,,09/21/2016: Saldırganlar Türkiye'nin Hakkari ilçesine bağlı Doğanlı yakınlarında iki asker ve iki sivil kaçırdı. Rehinelerin nerede olduğu bilinmiyor. Olayla ilgili grup sorumluluğu üstlenmedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,37480597,44300722,3898843426,3629778344
2016,9,19,209,Turkey,10,Middle East & North Africa,Van,Van,38.532293,43.358902,Olay İpekyolu bölgesinde meydana geldi.,"09/19/2016: Saldırganlar Van, Van'da İpekyolu'nda bir polis binasına saldırdı. Saldırıda iki sivil yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3850299105,4337899595,3898843426,3629778344
2016,9,20,209,Turkey,10,Middle East & North Africa,Gaziantep,Karkamis district,36.835283,37.998924,Olay Suriye sınırına yakın bir yerde meydana geldi.,09/20/2016: Karkamış'ta bir patlayıcı aygıt patladı Gaziantep. Saldırıda iki asker öldürüldü. Olay için hiçbir grup sorumluluk kabul etmedi.,1,İsyan / Gerilla Eylemi,0,1,0,3,Bombalama / Patlama,4,Askeri,34,"Askerî Personel (askerler, askerler, subaylar, kuvvetler)",Askerler,209,Türkiye,Bilinmeyen,,Patlayıcılar / Bombalar / Dinamit,8,Kara mayını,,2,0,,,"20 Eylül 2016, """"Türk Fırat Kalkanı operasyonunda iki Türk askeri öldü"""" dedi.","""""Suriye sınırındaki kaynaklarda iki Türk askeri ölüyor - kaynaklar"""" Reuters Africa, 20 Eylül 2016.","""""Suriye'de iki Türk askeri daha öldürüldü: rapor,"""" Agence France-Presse En Çok Okunan Haberler (İngilizce), 20 Eylül 2016.",3683563633,37996512,3898843426,3629778344
2016,9,19,209,Turkey,10,Middle East & North Africa,Sanliurfa,Unknown,37.167404,38.795515,,09/19/2016: Şanlıurfa'da iki intihar bombacısı tespit edildi ve yakalandı. Olayla ilgili grup sorumluluğu üstlenmedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,2250221095,2532001621,3898843426,3629778344
2012,10,9,209,Turkey,10,Middle East & North Africa,Sirnak,Idli,37.3407,41.8939,,"10/09/2012: Saldırganlar, Şırnak ilinin İdil şehrinde bir okulda yangın cihazları ve kayaları fırlattı. Bu, bu tarihte bölgede eşzamanlı olarak yürütülen sekiz koordineli saldırıdan biriydi. Sekiz olayda iki kişi yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,373405,418937,3898843426,3629778344
2012,10,9,209,Turkey,10,Middle East & North Africa,Sirnak,Idli,37.3408,41.894,,"10/09/2012: Saldırganlar, Şırnak ilinin İdil şehrinde bir okulda yangın cihazları ve kayaları fırlattı. Bu, bu tarihte bölgede eşzamanlı olarak yürütülen sekiz koordineli saldırıdan biriydi. Sekiz olayda iki kişi yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,373405,418937,3898843426,3629778344
2015,12,23,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,40.905371,29.31686,,"12/23/2015: İstanbul'da Sabiha Gökçen Uluslararası Havaalanı pistinde patlayıcı bir cihaz patladı. Bir havalimanı çalışanı öldürüldü, başka bir çalışan yaralandı ve patlamada beş uçak hasar gördü. Kürdistan Özgürlük Şahinleri (TAK) olayın sorumluluğunu üstlendi ve saldırının Kürt bölgelerindeki operasyonlara misilleme olarak yapıldığını belirtti.",,,0,1,0,3,Bombalama / Patlama,6,Havaalanları,44,Havalimanı,Havalimanı,209,Türkiye,Kürdistan Özgürlük Şahinler (TAK),,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,,1,1,"Bu saldırıda beş uçak, bir otobüs ve bir terminal binası hasar gördü.","Bu olay için kaza rakamları kaynaklarda çatışıyor. GTD protokolünü takiben, en son güvenilir tahminler burada rapor edilir.","""""Diyarbakır - Silahlı Kürt grubu, Türkiye havalimanı patlamalarını"""" iddia ediyor, AFP (Kuzey Avrupa Servisi), 26 Aralık 2015.","""""İstanbul havalimanı patlaması bir tane öldürür, uçaklara zarar verir,"""" The Gulf Today, 24 Aralık 2015.","""""İstanbul havalimanı patlaması: İngiltere, Sabiha Gökçen patlama gizeminde endişe duyuyor"""", International Business Times UK, 24 Aralık 2015.",4101709296,2896335096,3898843426,3629778344
2015,12,23,209,Turkey,10,Middle East & North Africa,Diyarbakir,Sur district,38.059761,40.388604,,12/23/2015: Diyarbakır'ın Sur ilçesinde bulunan bir polis karakolunda patlayıcı bir cihaz patlatıldı. Patlamada bir polis memuru öldürüldü ve altı subay ve bir sivil yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,3804403006,4036758822,3898843426,3629778344
2010,12,16,209,Turkey,10,Middle East & North Africa,Mardin,Dargecit,37.546586,41.720699,,"12/16/2010: Perşembe günü, Türkiye’nin Mardin’in Dargecit ilçesinde, Kürdistan İşçi Partisi’nin (PKK) şüphelileri, Özel Çavuş Kenan Erdem’i bilinmeyen yollarla öldürdü. PKK üyelerinden ikisi öldürüldüğü ve bir askeri operasyonda bir kişinin yaralanmasına rağmen, hiçbir grup saldırının sorumluluğunu üstlenmedi.",1,İsyan / Gerilla Eylemi,0,1,0,9,Bilinmeyen,4,Askeri,34,"Askerî Personel (askerler, askerler, subaylar, kuvvetler)",Saldırının hedefi Özel Çavuş Kenan Erdem oldu.,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Bilinmeyen,,,Saldırıda bilinmeyen silahlar kullanıldı.,1,0,,,"Anadolu, """"Türk Ordusu Güneydoğu'da Üç PKK Üyesi Öldü"""" Dünya Haber Bağlantısı, Anadolu, 29 Aralık 2010.","Zaman Turkish Daily, """"Mardin'de İki PKK Teröristi Öldü"""", 30 Aralık 2010, Zaman Türk Daily, http://www.todayszaman.com/news-231088-two-pkk-terrorists-killed-in-mardin.html.",,375463752,417197841,3898843426,3629778344
2012,10,9,209,Turkey,10,Middle East & North Africa,Sirnak,Idli,37.3402,41.8934,,"10/09/2012: Saldırganlar, Şırnak ilinin İdil şehrinde bir okulda yangın cihazları ve kayaları fırlattı. Bu, bu tarihte bölgede eşzamanlı olarak yürütülen sekiz koordineli saldırıdan biriydi. Sekiz olayda iki kişi yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,373405,418937,3898843426,3629778344
2012,10,9,209,Turkey,10,Middle East & North Africa,Sirnak,Idli,37.3403,41.8935,,"10/09/2012: Saldırganlar, Şırnak ilinin İdil şehrinde bir okulda yangın cihazları ve kayaları fırlattı. Bu, bu tarihte bölgede eşzamanlı olarak yürütülen sekiz koordineli saldırıdan biriydi. Sekiz olayda iki kişi yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,373405,418937,3898843426,3629778344
2012,10,9,209,Turkey,10,Middle East & North Africa,Sirnak,Idli,37.3404,41.8936,,"10/09/2012: Saldırganlar, Şırnak ilinin İdil şehrinde bir okulda yangın cihazları ve kayaları fırlattı. Bu, bu tarihte bölgede eşzamanlı olarak yürütülen sekiz koordineli saldırıdan biriydi. Sekiz olayda iki kişi yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,373405,418937,3898843426,3629778344
2012,10,9,209,Turkey,10,Middle East & North Africa,Sirnak,Idli,37.3405,41.8937,,"10/09/2012: Saldırganlar, Şırnak ilinin İdil şehrinde bir okulda yangın cihazları ve kayaları fırlattı. Bu, bu tarihte bölgede eşzamanlı olarak yürütülen sekiz koordineli saldırıdan biriydi. Sekiz olayda iki kişi yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,373405,418937,3898843426,3629778344
2005,8,20,209,Turkey,10,Middle East & North Africa,Gaziantep,Islahiye district,36.976667,36.738466,Suriye sınırına yakın Islahiye yakınlarındaki kırsal alan,"08/20/2005: Kürdistan İşçi Partisi (PKK) 'nın şüpheli üyeleri, Türkiye' nin Gaziantep ilinde seyahat eden bir yolcu trenini bombaladılar. Bomba herhangi bir zayiat vermedi, ancak patlamada bir tren arabası hasar gördü. Saldırının sorumluluğunu hiçbir grup üstlenmemesine rağmen, yerel yetkililer bombalamayı PKK'ya bağladı.",,,0,1,0,3,Bombalama / Patlama,19,taşımacılık,100,Tren / Tren Rayları / Araba,Gaziantep ilinden geçen bir tren,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,,0,0,Patronda arabaların biri hasar gördü.,,"Bomba Türk yolcu trenini hedef aldı, yaralanma yok: raporlar, Agence France Presse, 20 Ağustos 2005.","Bomba Türk yolcu trenini hedef alıyor, yaralanma yok: raporlar, ONASA Haber Ajansı, 20 Ağustos 2005.",,36992979,3670255333,3898843426,3629778344
2005,8,15,209,Turkey,10,Middle East & North Africa,Sirnak,Beytussebap,37.570089,43.166313,,"08/15/2005: Şüpheli Kürdistan İşçi Partisi (PKK) üyeleri, Beytussebap'taki Resmi Sirnak Valiliği'nin yurdunu bombaladılar. Bomba konutta ve yakındaki bir belediye binasında küçük hasarlara neden oldu. Saldırının sorumluluğunu hiçbir grup üstlenmedi.",,,0,1,0,3,Bombalama / Patlama,2,Hükümet (Genel),18,"Devlet Personeli (polis, askeri hariç)",Sirnak Valiliği Resmi Konutu,209,Türkiye,Kürdistan İşçi Partisi (PKK),,Patlayıcılar / Bombalar / Dinamit,16,Bilinmeyen Patlayıcı Türü,,0,0,Valinin ikametgahı ve yakındaki bir belediye binası saldırılarda küçük çapta bir hasar oluşturdu.,,"16 Ağustos 2005, Türk Daily News, Thornyrnak'ta valinin evinde bomba patladı.","Türkiye’de meydana gelen patlamalardan beşi yaralandı, Associated Press, 15 Ağustos 2005’te.",,375702155,4316707475,3898843426,3629778344
2012,10,9,209,Turkey,10,Middle East & North Africa,Diyarbakir,Diyarbakir,37.924678,40.211448,,10/09/2012: Diyarbakır ilinde bulunan öğretmenlerin Sekitlik Lisesi'nin salonunda bir patlayıcı cihaz ve yangın çıkarıcı cihaz atıldı. Saldırıda iki öğretmen ve bir öğrenci yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,379143323,4016550175,3898843426,3629778344
2012,10,9,209,Turkey,10,Middle East & North Africa,Sirnak,Idil,37.340288,41.892628,,"10/09/2012: Saldırganlar, Şırnak ilinin İdil şehrinde bir okulda yangın cihazları ve kayaları fırlattı. Saldırıda üç kişi yaralandı. Bu, bölgede eşzamanlı olarak yürütülen sekiz koordineli saldırıdan biriydi. Olayla ilgili grup sorumluluğu üstlenmedi",,,,,,,,,,,,,,,,,,,,,,,,,,,,3734170265,4189990047,3898843426,3629778344
2012,10,9,209,Turkey,10,Middle East & North Africa,Sirnak,Uludere,37.450192,42.853728,,10/09/2012: Şırnak ilinin Uludere ilçesinde patlayan yol boyunca patlayan bir patlayıcı madde. Patlamada bir sivil öldü ve köy korucusu yaralandı. Olayla ilgili grup sorumluluğu üstlenmedi,,,,,,,,,,,,,,,,,,,,,,,,,,,,3776999138,4236079163,3898843426,3629778344
